title,detail_description,rating,reviews,URL
Reebok Women's Standard Training Bra (GU5853_L_FROBER_L),"Reebok Women's Standard Training Bra (GU5853_L_FROBER_L),Care Instructions: Machine Wash, Fit Type: Fitted, Fabric: Polyester; Fabric Composition: 85% Rec.pes/15% El-interlock-hydrophilic Finish / Print - Digital Sublimation - Disperse, Color: Frober; Pattern: Solid, Sleeve Type: Sleeveless; Neck Type: V-neck, Fit Type: Fitted Fit; Type: Sports; Straps: Criss Cross; Wiring: Non Wired; Padding: Medium/light; Coverage: Half; Seam: Seamless; Sports Bra Support: Medium, Wash Care: Machine Wash; Package Contents: Women's Bra",5.0,2 ratings,https://amazon.in/Reebok-Womens-Standard-Training-AW210_FROBER_L/dp/B094RG5234/ref=sr_1_130?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-130
Adidas Women's Polyester Standard Training Bra,"Adidas Women's Polyester Standard Training Bra,Care Instructions: Machine Wash, Fit Type: Fitted, Fabric: Polyester; Fabric Composition: 79% Rec.pes/21% El:interlock:240:, Color: Orbvio/black; Pattern: Solid, Sleeve Type: Sleeveless; Neck Type: Round; Sports Bra Support: High, Fit Type: Fitted Fit; Type: Sports; Straps: Multiway; Wiring: Non Wired; Padding: Medium; Coverage: Full; Seam: Seamless, Wash Care: Machine Wash; Package Contents: Women's Ultimate Alpha Bra",4.0,10 ratings,https://amazon.in/Adidas-Standard-Training-JKK31_ORBVIO-Black_XS/dp/B094MZRC8Z/ref=sr_1_131?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-131
Max Women Bra,"Max Women Bra,Care Instructions: Hand Wash Only, Fit Type: Regular Fit, Max Solid Bra, Fabric : Cotton spandex, Colour : GREY MELANGE",4.5,3 ratings,https://amazon.in/Max-Womens-Casual-PA21SPORTS06_Grey-Melange_XS/dp/B09PRLVMP2/ref=sr_1_132?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-132
Reebok Women Training Bra,"Reebok Women Training Bra,Care Instructions: Machine Wash, Fit Type: Fitted, Fabric: Polyester; Fabric Composition: 85% Rec.pes/15% El-interlock-hydrophilic Finish / Anti Chlorine, Color: Black; Pattern: Solid, Sleeve Type: Sleeveless; Neck Type: Scoop, Fit Type: Fitted Fit; Type: Sports; Straps: Racer; Wiring: Non Wired; Padding: Medium/light; Coverage: Half; Seam: Seamless; Sports Bra Support: Medium, Wash Care: Machine Wash; Package Contents: Women's Bra",4.7,14 ratings,https://amazon.in/Reebok-Womens-Standard-Training-IWP81_Black_L/dp/B094RGN21K/ref=sr_1_133?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-133
Reebok Women's 72% PA/28% EL-Interlock-hydrophilic Finish/Print-Screen-Acid Classic Workout Bra,"Reebok Women's 72% PA/28% EL-Interlock-hydrophilic Finish/Print-Screen-Acid Classic Workout Bra,Care Instructions: Machine Wash, Fit Type: Classic, Color: Vector Navy, Package Contents: 1 Workout Bra, Material: 72% Pa/28% El-interlock-hydrophilic Finish / Print - Screen - Acid",5.0,1 rating,https://amazon.in/Reebok-Womens-Strappy-Workout-Ga1454_7/dp/B097C7VX9Z/ref=sr_1_134?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-134
Puma Women Sports Bra,"Puma Women Sports Bra,Care Instructions: Machine Wash, Fit Type: Regular, Style Name:-Underwear Top, Model Name:-High Impact Front Zip Bra, Brand Color:-Sunblaze, Material:-Polyester, Activity:-Training",5.0,2 ratings,https://amazon.in/Puma-Womens-Impact-Front-Sunblaze/dp/B0916CZKJ1/ref=sr_1_135?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-135
Adidas Women's ULT ALPH BOS B Tight Bra Sports Bra (FT3135- Black/GLOGRY_32A),"Adidas Women's ULT ALPH BOS B Tight Bra Sports Bra (FT3135- Black/GLOGRY_32A),Care Instructions: Hand Wash Only, WORKOUT BRA - HIGH SUPPORT, Technology that helps you feel comfortable and ready, Our waterproof technology keeps the wet out so you feel dry and confident when you play, WORKOUT BRA - HIGH SUPPORT, WORKOUT BRA - HIGH SUPPORT",4.6,3 ratings,https://amazon.in/Adidas-Womens-Sports-FT3135_Black-GLOGRY_32A/dp/B089Z9FS3F/ref=sr_1_136?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-136
Puma Women's Polyester Wired Classic Sports Bra (51747706_Bridal Rose-Vineyard Wine_30-CD),"Puma Women's Polyester Wired Classic Sports Bra (51747706_Bridal Rose-Vineyard Wine_30-CD),Care Instructions: Machine Wash, Fit Type: Classic, Style Name:-Crop Top, Model Name:-Density Bra H, Brand Color:-Bridal Rose-Vineyard Wine, Material:-Polyester, Activity:-Training",4.4,2 ratings,https://amazon.in/Puma-T-Shirt-51747706_Bridal-Rose-Vineyard-Wine_30-Cd/dp/B07V8391HH/ref=sr_1_137?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-137
Adidas Women's ULT ALPH BOS B Tight Bra Sports Bra (FT3135- Black/GLOGRY_36A),"Adidas Women's ULT ALPH BOS B Tight Bra Sports Bra (FT3135- Black/GLOGRY_36A),Care Instructions: Hand Wash Only, WORKOUT BRA - HIGH SUPPORT, Technology that helps you feel comfortable and ready, Our waterproof technology keeps the wet out so you feel dry and confident when you play, WORKOUT BRA - HIGH SUPPORT, WORKOUT BRA - HIGH SUPPORT",5.0,5 ratings,https://amazon.in/Adidas-Womens-Sports-FT3135_Black-GLOGRY_36A/dp/B089ZB2PQM/ref=sr_1_138?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-138
Reebok Women's Polyester Standard Training Bra,"Reebok Women's Polyester Standard Training Bra,Care Instructions: Machine Wash, Fit Type: fitted, Fabric: Polyester; Fabric Composition: 91% Pes/9% El-interlock-hydrophilic Finish / Print - Digital Sublimation - Disperse, Color: Black; Pattern: Solid, Sleeve Type: Sleeveless; Neck Type: V-neck, Fit Type: Fitted Fit; Type: Sports; Straps: Multiway; Wiring: Non Wired; Padding: Lightly; Coverage: Low; Seam: Seamless; Sports Bra Support: Light, Wash Care: Machine Wash; Package Contents: Women's Bra",4.6,5 ratings,https://amazon.in/Reebok-Womens-Standard-Training-BG809_Black_L/dp/B094RHKBF6/ref=sr_1_139?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-139
BODYCARE Anti-Bacterial Melange Solid Women Thermal Top,"BODYCARE Anti-Bacterial Melange Solid Women Thermal Top,Care Instructions: Machine Wash, Fit Type: Skinny Fit, Works in harmony with your body during coldest of conditions.<br>, Provides insulation and wicks moisture away from the body.<br>, Polyfill is quilted between two layers of cotton to give a softness of cotton and warmth of polyfill.<br>, Skilled personnel craft the insider with state-of-the-art technology, to ensure value for wearing; Designed to skin-fit size<br>, Material Type: Polycotton; Sleeve Type: Sleeveless; Pattern Type: Tie Dye; Occasion Type: Casual",4.3,195 ratings,https://amazon.in/Bodycare-Melange-Solid-Women-Thermal/dp/B078KH5VVL/ref=sr_1_140?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-140
Puma Women Non Padded Non Wired Bra,"Puma Women Non Padded Non Wired Bra,Care Instructions: Machine Wash, Fit Type: Standard, main material 1: 77 polyester 23 elastane -double knit-finish: bio-based wicking finish-250.00 g m#-ps 01-cf 002-piece dyedmain material 2: 82 nylon 18 elastane -mesh-175.00 g m#-ps 03-cf 002-piece dyed, non wired, machine wash, t-shir, Special size type: Standard",4.2,9 ratings,https://amazon.in/Womens-T-Shirt-Padded-51828607_Vineyard-Black_30B/dp/B07VWBTZSG/ref=sr_1_141?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-141
Jockey Women's Cotton Top (Pack of 2) (1582 _ Black + White _ M),"Jockey Women's Cotton Top (Pack of 2) (1582 _ Black + White _ M),Care Instructions: Hand Wash Only, Collection : COMFIES, Style no : 1582, 95% Cotton and 5% spandex, Super Combed Cotton Elastane Stretch fabric, Modern styling with wider armholes",4.3,228 ratings,https://amazon.in/Jockey-Womens-Cotton-Black-White/dp/B07GK1V7LN/ref=sr_1_142?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-142
Reebok Women's Polyester Standard Training Bra,"Reebok Women's Polyester Standard Training Bra,Care Instructions: Machine Wash, Fit Type: fitted, Fabric: Polyester; Fabric Composition: 85% Rec.pes/15% El-interlock-hydrophilic Finish / Anti Chlorine, Color: Black; Pattern: Solid, Sleeve Type: Sleeveless; Neck Type: Scoop, Fit Type: Fitted Fit; Type: Sports; Straps: Racer; Wiring: Non Wired; Padding: Medium/light; Coverage: Half; Seam: Seamless; Sports Bra Support: Medium, Wash Care: Machine Wash; Package Contents: Women's Bra",4.8,6 ratings,https://amazon.in/Reebok-Womens-Standard-Training-IWP81_Black_S/dp/B094RDQFNV/ref=sr_1_143?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-143
Max Women Sports Bra,"Max Women Sports Bra,Care Instructions: Machine Wash, Fit Type: Regular Fit, Max Sports Bra, Pattern :Self Design, Material: Nylon Spandex",5.0,2 ratings,https://amazon.in/Max-Womens-Sports-Bra-SU21SPORTS01_Black_M/dp/B08ZYNZ558/ref=sr_1_144?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-144
Clovia Women's Cotton High Impact Padded Sports Bra with Front Zipper in Blue,"Clovia Women's Cotton High Impact Padded Sports Bra with Front Zipper in Blue,Care Instructions: Hand Wash Only, Fit Type: regular, Product Type: Sports Bra, Fabric: Cotton, Padding: Non Padded, Wirring: Wirefree, Sport Activity: Perfect for Zumba, dance, and running. Easy to wear slip-on style.",4.0,3 ratings,https://amazon.in/Clovia-Womens-Cotton-Impact-BRS021P08_Blue_36B/dp/B0B8JDN9BM/ref=sr_1_145?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-145
"Van Heusen Women 3/4th Sleeve Thermal Vest - Cotton Viscose Polyester - Anti Bacterial, Round Neck, Super Soft","Van Heusen Women 3/4th Sleeve Thermal Vest - Cotton Viscose Polyester - Anti Bacterial, Round Neck, Super Soft,Care Instructions: Machine Wash, Fit Type: Regular Fit, Anti Bacterial: Designed with Van Heusen's Anti-Bacterial technology, our thermal keeps you cool, dry and comfortable to enhance your comfort quotient for everyday use., Stretchable: Easy to flex, the stretchable fabric construction enhances comfort and flexibility and allows ease in movement., Tagless Comfort: The tag free design ensures you stay at ease without any skin irritation for hours., Neckline: The thermal 3/4th sleeve vest is framed with a Round Neck, Three-Quarter Sleeves: The thermal vest is designed with 3/4th sleeves.",4.4,11 ratings,https://amazon.in/Van-Heusen-Athleisure-Antibacterial-77402_CHARCOAL/dp/B08JWBHD8H/ref=sr_1_146?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-146
Nike Women's Sports Bra,"Nike Women's Sports Bra,Care Instructions: Machine Wash, Fit Type: Classic, Swoosh-design zipper pull",5.0,1 rating,https://amazon.in/Nike-Womens-Sports-DD1206-010_Black-White_30A/dp/B09Q68JHND/ref=sr_1_147?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-147
Jockey Women's Cotton Non-Wired 0,"Jockey Women's Cotton Non-Wired 0,Care Instructions: Hand Wash Only, Collection : COMFIES, Style no : 1582, 95% Cotton and 5% spandex, Super Combed Cotton Elastane Stretch fabric, Modern styling with wider armholes",4.2,"1,015 ratings",https://amazon.in/Jockey-Womens-Cotton-Black-Melange/dp/B07GK7F4V1/ref=sr_1_148?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-148
Nike Women Bra,"Nike Women Bra,Care Instructions: Machine Wash, Material : Polyester",5.0,1 rating,https://amazon.in/Nike-Womens-Sports-CZ7610-010_Black-Grey_36C/dp/B09CYYLXPB/ref=sr_1_149?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-149
Reebok Women 0,"Reebok Women 0,Care Instructions: Machine Wash",4.8,12 ratings,https://amazon.in/Reebok-Womens-Workout-Ga2100_6-Night/dp/B097C4R8RF/ref=sr_1_150?keywords=clothes+for+women&qid=1684483836&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-150
Fruit of the Loom Women's Regular Fit Thermal Bottom Wear,"Fruit of the Loom Women's Regular Fit Thermal Bottom Wear,Care Instructions: Machine Wash, Fit Type: Skinny, Color Name: Tan, Machine wash, Brushed cotton rich pointel rib fabric gives absolute softness and warmth feel to resist cold, The extra stretch allows the fabric to take the body shape and snug fit, Concealed waistband sits soft on middle waist, Style# FTB02; range: thermal",4.0,1 rating,https://amazon.in/Fruit-Loom-Womens-Thermal-FTB02_Tan_X-Large/dp/B08LLW1TVT/ref=sr_1_49?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-49
new balance Women's Regular Short Sleeve Top,"new balance Women's Regular Short Sleeve Top,Care Instructions: Hand Wash Only, Fit Type: Regular Fit, Color: White, Material: Cotton, Package Contents: 1 Short sleeve Top, Care Instructions: Hand Wash Only",4.3,62 ratings,https://amazon.in/new-balance-Womens-Regular-WT03816_White/dp/B08R93TL9D/ref=sr_1_50?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-50
Under Armour Women's Regular Fit Sports T-Shirt,"Under Armour Women's Regular Fit Sports T-Shirt,Care Instructions: Machine Wash, Fit Type: Regular Fit, Color Name: Ash Taupe, 90% Nylon And 10% Elastane (spandex), Machine wash, Sleeveless, Women's training",4.8,9 ratings,https://amazon.in/Under-Armour-Regular-T-Shirt-1328291_Ash/dp/B07QBC7QFL/ref=sr_1_51?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-51
Reebok Women Shorts,"Reebok Women Shorts,Care Instructions: Machine Wash, Fit Type: Regular Fit, Fabric: Polyester; Fabric Composition: 100% Pes-plain Knit-hydrophilic Finish, Color: Vecnav; Pattern: Solid, Closure: Elastic, Fit Type: Regular Fit, Wash Care: Machine Wash; Package Contents: Women's Shorts",4.3,2 ratings,https://amazon.in/Reebok-Womens-Bermuda-Polyester-GR9516_VECNAV_2XS/dp/B094RDVMH9/ref=sr_1_52?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-52
"Van Heusen Women Thermal Tank Top - Cotton Viscose Polyester - Anti Bacterial, Ultra Fresh, Tagless Comfort","Van Heusen Women Thermal Tank Top - Cotton Viscose Polyester - Anti Bacterial, Ultra Fresh, Tagless Comfort,Care Instructions: Machine Wash, Fit Type: Regular Fit, Anti Bacterial: Designed with Van Heusen's Anti-Bacterial technology, our thermal keeps you cool, dry and comfortable to enhance your comfort quotient for everyday use., Ultra Fresh: The fabric looks new and fresh for longer hours., Tagless Comfort: The tag free design ensures you stay at ease without any skin irritation for hours., Ideal Base Layer: This thermal tank top is an ideal base layer for keeping your body temperature just right during winters., Solid: The thermal top is available in solid pattern.",4.1,76 ratings,https://amazon.in/Van-Heusen-Athleisure-Antibacterial-77203_CHARCOAL/dp/B08JW9MB5Q/ref=sr_1_53?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-53
Reebok Regular Fit Women's Tees,"Reebok Regular Fit Women's Tees,Care Instructions: Machine Wash, Fit Type: Regular Fit, Material: Polyester, Color: Black, Package Contents: 1 Women's Tees, Sleeve Type: Short Sleeves; Neck Type: Round Neck, Care Instructions: Machine Wash",4.5,19 ratings,https://amazon.in/Reebok-Regular-Womens-Tees-FU1450_Black/dp/B08X3P6Z6P/ref=sr_1_54?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-54
Reebok Regular Fit Women's Tees,"Reebok Regular Fit Women's Tees,Care Instructions: Machine Wash, Fit Type: Regular Fit, Material: Polyester, Color: Digglw, Package Contents: 1 Women's Tees, Sleeve Type: Short Sleeves; Neck Type: Round Neck, Care Instructions: Machine Wash",4.0,30 ratings,https://amazon.in/Reebok-Regular-Womens-Tees-GJ6151_Digglw/dp/B08X3PSZJ3/ref=sr_1_55?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-55
Puma Women T-Shirt,"Puma Women T-Shirt,Care Instructions: Machine Wash, Fit Type: Regular Fit, Style Name:-Tee, Model Name:-Power Graphic Tee, Brand Color:-Black, Material:-Cotton, Activity:-Basics",4.4,13 ratings,https://amazon.in/Puma-Womens-Regular-T-Shirt-84882601_Black/dp/B096KS94FH/ref=sr_1_56?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-56
Adidas Women's T-Shirt,"Adidas Women's T-Shirt,Care Instructions: Machine Wash, Material: 73% Rec.pes/19% R El:seamless:0, Package Contents: Women's W Sml T T Shirt, Product Type: T-shirt, Color: Black/white, Primary Color_Black",5.0,2 ratings,https://amazon.in/Adidas-Womens-Shirt-He6931-M-Black/dp/B096P2W7X9/ref=sr_1_57?keywords=clothes+for+women&qid=1684482932&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-57
